1.2.826.0.1.3680043.8.498.10088123778339605665253549078203115867.dcm.png,"[(567, 2558, 1558, 3422)]"
1.2.826.0.1.3680043.8.498.10089321493912576851778924326832054055.dcm.png,"[(173, 1417, 339, 1644)]"
1.2.826.0.1.3680043.8.498.10089461581150168007219795783124141717.dcm.png,"[(615, 1889, 1227, 2591)]"
1.2.826.0.1.3680043.8.498.10093274451287205105397682181269434149.dcm.png,"[(967, 2346, 1326, 2646)]"
1.2.826.0.1.3680043.8.498.10094110358890326459155115239710209273.dcm.png,"[(564, 1274, 801, 1431)]"
1.2.826.0.1.3680043.8.498.10102671702405603903988972900577648379.dcm.png,"[(8, 1112, 223, 1269)]"
1.2.826.0.1.3680043.8.498.10104077133438490281821070932981737095.dcm.png,"[(595, 1653, 1309, 2108)]"
1.2.826.0.1.3680043.8.498.10104161908932984405816789061662526001.dcm.png,"[(1188, 1494, 1801, 2208)]"
1.2.826.0.1.3680043.8.498.10104401376570038354979479117363665449.dcm.png,"[(62, 1052, 270, 1299)]"
1.2.826.0.1.3680043.8.498.10104650849226766195261227179790617311.dcm.png,"[(165, 1044, 557, 1434)]"
1.2.826.0.1.3680043.8.498.10105753827614218426258709085679540078.dcm.png,"[(721, 842, 1241, 1289)]"
1.2.826.0.1.3680043.8.498.10106045163355315138308086944275946078.dcm.png,"[(281, 1499, 618, 1735)]"
1.2.826.0.1.3680043.8.498.10106428189586888630390402381346526110.dcm.png,"[(138, 1217, 470, 1549)]"
1.2.826.0.1.3680043.8.498.10110204503863879696586627317249839302.dcm.png,"[(778, 1894, 1211, 2212)]"
1.2.826.0.1.3680043.8.498.10118314288355318082454944170294275988.dcm.png,"[(405, 1598, 820, 1865)]"
1.2.826.0.1.3680043.8.498.10118829893101954516387622466587906295.dcm.png,"[(860, 1694, 1658, 2298)]"
1.2.826.0.1.3680043.8.498.10120035785726939844632182562460093612.dcm.png,"[(615, 667, 1386, 1246)]"
1.2.826.0.1.3680043.8.498.10122541486018485100259047126005217860.dcm.png,"[(1201, 2148, 1446, 2431)]"
1.2.826.0.1.3680043.8.498.10130064681144826701523267654778703388.dcm.png,"[(12, 1601, 254, 1829)]"
1.2.826.0.1.3680043.8.498.10130864420094440173655459337512674020.dcm.png,"[(1205, 1636, 1835, 2208)]"
1.2.826.0.1.3680043.8.498.10132496239437484023341560113225799579.dcm.png,"[(597, 1406, 838, 1545)]"
1.2.826.0.1.3680043.8.498.10133569801374000661212150668121493040.dcm.png,"[(436, 1155, 678, 1379)]"
1.2.826.0.1.3680043.8.498.10134043710707747665384060382620354768.dcm.png,"[(160, 1908, 443, 2264)]"
1.2.826.0.1.3680043.8.498.10140434611431993505859657438841499556.dcm.png,"[(238, 591, 571, 843)]"
1.2.826.0.1.3680043.8.498.10140925474866586106430695076651959998.dcm.png,"[(574, 1399, 894, 1633)]"
1.2.826.0.1.3680043.8.498.10143656631956666464337312499872123457.dcm.png,"[(537, 884, 694, 990)]"
1.2.826.0.1.3680043.8.498.10144056643532531019708538478302888565.dcm.png,"[(1, 961, 350, 1227)]"
1.2.826.0.1.3680043.8.498.10147966823306949869989957076379616284.dcm.png,"[(199, 1481, 450, 1709)]"
1.2.826.0.1.3680043.8.498.10149879975670412022924810846945440391.dcm.png,"[(0, 2442, 395, 2892)]"
1.2.826.0.1.3680043.8.498.10155612461494859132356122892240251278.dcm.png,"[(206, 2107, 398, 2268)]"
1.2.826.0.1.3680043.8.498.10157293549388575661522300735302558283.dcm.png,"[(0, 518, 824, 1350)]"
1.2.826.0.1.3680043.8.498.10157527470275083459759519145647603441.dcm.png,"[(0, 2145, 134, 2301)]"
1.2.826.0.1.3680043.8.498.10158318943069910745878549678505235832.dcm.png,"[(40, 1773, 182, 1889)]"
1.2.826.0.1.3680043.8.498.10158422489005917695763824783906461127.dcm.png,"[(870, 1818, 1374, 2341)]"
1.2.826.0.1.3680043.8.498.10160388172177636359905487013089610572.dcm.png,"[(922, 1412, 1084, 1792)]"
1.2.826.0.1.3680043.8.498.10160835201724422911496697793896264412.dcm.png,"[(756, 1182, 1229, 1710)]"
1.2.826.0.1.3680043.8.498.10164148571531880758962790509006010582.dcm.png,"[(1492, 1879, 1971, 2214)]"
1.2.826.0.1.3680043.8.498.10164195308677103100983304418301090693.dcm.png,"[(138, 1187, 458, 1539)]"
1.2.826.0.1.3680043.8.498.10165161139491636776533256507249293296.dcm.png,"[(610, 2098, 851, 2338)]"
1.2.826.0.1.3680043.8.498.10166373439245565620890465147925572257.dcm.png,"[(142, 449, 367, 682)]"
1.2.826.0.1.3680043.8.498.10166871548181331011387226184906826139.dcm.png,"[(394, 1570, 717, 1860)]"
1.2.826.0.1.3680043.8.498.10169779780789405124392478152522269089.dcm.png,"[(77, 2717, 457, 2971)]"
1.2.826.0.1.3680043.8.498.10170543710010679268989354163177064486.dcm.png,"[(1184, 1498, 1674, 1985)]"
1.2.826.0.1.3680043.8.498.10171979903654288273693293685805138467.dcm.png,"[(220, 2195, 652, 2470)]"
1.2.826.0.1.3680043.8.498.10175110614394100368843978918364897031.dcm.png,"[(841, 1324, 1321, 1731)]"
1.2.826.0.1.3680043.8.498.10175271614034443161545917363938893375.dcm.png,"[(633, 1703, 1398, 2233)]"
1.2.826.0.1.3680043.8.498.10176097643641232457399780918288907054.dcm.png,"[(3, 1639, 128, 1773)]"
1.2.826.0.1.3680043.8.498.10177344537500666419203401804362328879.dcm.png,"[(67, 871, 597, 1248)]"
1.2.826.0.1.3680043.8.498.10178084414877076363254925405108329237.dcm.png,"[(932, 1800, 1426, 2382)]"
1.2.826.0.1.3680043.8.498.10179517426538566692324549270033086142.dcm.png,"[(1042, 1979, 1349, 2183)]"
1.2.826.0.1.3680043.8.498.10179948751698418822747715971207809588.dcm.png,"[(1244, 2512, 1538, 2785)]"
1.2.826.0.1.3680043.8.498.10183791050919465263677596788288724860.dcm.png,"[(414, 1530, 761, 1870)]"
1.2.826.0.1.3680043.8.498.10185631914471243122408185267435963701.dcm.png,"[(438, 2324, 722, 2533)]"
1.2.826.0.1.3680043.8.498.10186951767215140915175318466578123119.dcm.png,"[(311, 946, 483, 1085)]"
1.2.826.0.1.3680043.8.498.10187410000916775325528607368933348588.dcm.png,"[(52, 1113, 739, 1781)]"
1.2.826.0.1.3680043.8.498.10187449661768300870324275098959756338.dcm.png,"[(82, 1004, 799, 1589)]"
1.2.826.0.1.3680043.8.498.10190322029569869593607357603287169088.dcm.png,"[(801, 1518, 1194, 1873)]"
1.2.826.0.1.3680043.8.498.10195136446135880920557680763766562945.dcm.png,"[(3, 791, 117, 995)]"
1.2.826.0.1.3680043.8.498.10196447567635868482802208517545284991.dcm.png,"[(51, 740, 275, 959)]"
1.2.826.0.1.3680043.8.498.10196650631187364090221589288396829304.dcm.png,"[(485, 1576, 1037, 2080)]"
1.2.826.0.1.3680043.8.498.10203458379833875720645677122229762776.dcm.png,[]
1.2.826.0.1.3680043.8.498.10206404396818906575089078411955785101.dcm.png,"[(507, 1511, 766, 1733), (260, 756, 589, 987)]"
1.2.826.0.1.3680043.8.498.10207210011975043878932950333487755930.dcm.png,"[(545, 1130, 1305, 1622)]"
1.2.826.0.1.3680043.8.498.10207515726441556585167981618302037333.dcm.png,"[(157, 2314, 352, 2482)]"
1.2.826.0.1.3680043.8.498.10208158643824813641782525494592483324.dcm.png,"[(358, 1115, 551, 1247)]"
1.2.826.0.1.3680043.8.498.10209501998299017075644571190714619775.dcm.png,"[(186, 1420, 679, 1767)]"
1.2.826.0.1.3680043.8.498.10209932989093530606343563782373523312.dcm.png,"[(0, 2545, 138, 2873)]"
1.2.826.0.1.3680043.8.498.10218462411031090986538638916920873990.dcm.png,"[(129, 961, 380, 1204)]"
1.2.826.0.1.3680043.8.498.10219084306285353019261813257525492071.dcm.png,"[(740, 973, 1062, 1279)]"
1.2.826.0.1.3680043.8.498.10219404414720539328987307433334593549.dcm.png,"[(1146, 1959, 1322, 2099)]"
1.2.826.0.1.3680043.8.498.10221252682857241805627930506693194238.dcm.png,"[(607, 1529, 1033, 1988)]"
1.2.826.0.1.3680043.8.498.10223048266222723012065537633593949438.dcm.png,"[(210, 952, 1076, 1950)]"
1.2.826.0.1.3680043.8.498.10225785723084943428258892117675474732.dcm.png,"[(199, 1256, 634, 1641)]"
1.2.826.0.1.3680043.8.498.10225892719090591498554967092858668060.dcm.png,"[(1045, 1429, 1251, 1663)]"
1.2.826.0.1.3680043.8.498.10226309612873810313851945186695758307.dcm.png,"[(410, 1272, 904, 1851)]"
1.2.826.0.1.3680043.8.498.10227869670047454057099421458192772445.dcm.png,"[(849, 704, 1915, 1526)]"
1.2.826.0.1.3680043.8.498.10233434208313524382993422364689307267.dcm.png,"[(476, 729, 743, 1019)]"
1.2.826.0.1.3680043.8.498.10234526987303743107765118255649296332.dcm.png,"[(210, 2168, 589, 2450)]"
1.2.826.0.1.3680043.8.498.10241239753715276077759586717137498824.dcm.png,"[(330, 1655, 466, 1793)]"
1.2.826.0.1.3680043.8.498.10242298385009783013582204754196560157.dcm.png,"[(100, 1217, 537, 1569)]"
1.2.826.0.1.3680043.8.498.10243422127961897772189696041048497776.dcm.png,"[(303, 1837, 486, 2018)]"
1.2.826.0.1.3680043.8.498.10243793099555894195289686240414237540.dcm.png,"[(668, 1663, 1118, 2244)]"
1.2.826.0.1.3680043.8.498.10244514112075467213062088425657717396.dcm.png,"[(0, 1281, 110, 1445)]"
1.2.826.0.1.3680043.8.498.10245969527127157897342988862346404915.dcm.png,"[(389, 1982, 749, 2375)]"
1.2.826.0.1.3680043.8.498.10247614401622544725010811022011086085.dcm.png,"[(782, 1453, 1151, 1916)]"
1.2.826.0.1.3680043.8.498.10249122851162821506967710110027394643.dcm.png,"[(716, 1701, 1326, 2308)]"
1.2.826.0.1.3680043.8.498.10251991414791295696621856247698540794.dcm.png,"[(557, 2518, 811, 2722)]"
1.2.826.0.1.3680043.8.498.10254929385859688077977039070236743724.dcm.png,"[(542, 2453, 737, 2737)]"
1.2.826.0.1.3680043.8.498.10256481676518677259330691033611416422.dcm.png,"[(594, 1282, 1094, 1689)]"
1.2.826.0.1.3680043.8.498.10263379682616202894200615936894770132.dcm.png,"[(1, 1588, 523, 2381)]"
1.2.826.0.1.3680043.8.498.10271445772063148671679883118699464959.dcm.png,"[(72, 1306, 361, 1549)]"
1.2.826.0.1.3680043.8.498.10272998744777476203399497799647428640.dcm.png,"[(12, 1637, 329, 1934)]"
1.2.826.0.1.3680043.8.498.10274624899805143159351669878176184441.dcm.png,"[(420, 342, 873, 700)]"
1.2.826.0.1.3680043.8.498.10275586754034615968392059419216702156.dcm.png,"[(290, 552, 622, 849)]"
1.2.826.0.1.3680043.8.498.10276730618686219577110584952274385240.dcm.png,"[(2, 1254, 349, 1665)]"
1.2.826.0.1.3680043.8.498.10276997626150682011143732034724943806.dcm.png,"[(547, 1764, 831, 2055)]"
1.2.826.0.1.3680043.8.498.10278282994078581765748876707173416483.dcm.png,"[(1095, 1648, 1499, 1969)]"
1.2.826.0.1.3680043.8.498.10279413748200206187761618354812527535.dcm.png,"[(380, 1998, 659, 2325)]"
1.2.826.0.1.3680043.8.498.10280990207135899955629537998224593374.dcm.png,"[(154, 829, 508, 1281)]"
1.2.826.0.1.3680043.8.498.10285868890685471357261204176898722560.dcm.png,"[(45, 1458, 339, 1882)]"
1.2.826.0.1.3680043.8.498.10291500377950202973860023394500332827.dcm.png,"[(5, 811, 316, 1139), (400, 1586, 615, 1738)]"
1.2.826.0.1.3680043.8.498.10291949352136641626740739470661768135.dcm.png,"[(532, 2499, 781, 2752)]"
1.2.826.0.1.3680043.8.498.10294920545054525743025929094974624016.dcm.png,"[(345, 614, 545, 841)]"
1.2.826.0.1.3680043.8.498.10294986573417938747314415341892677992.dcm.png,"[(50, 1241, 559, 1849)]"
1.2.826.0.1.3680043.8.498.10295135070634013536490484824839469652.dcm.png,"[(2049, 1104, 2450, 1575)]"
1.2.826.0.1.3680043.8.498.10301332518303745769611307251589012260.dcm.png,"[(687, 2770, 894, 2960)]"
1.2.826.0.1.3680043.8.498.10303751436239881726744816453836548554.dcm.png,"[(437, 1291, 844, 1658)]"
1.2.826.0.1.3680043.8.498.10304977198596475434530827654762365193.dcm.png,"[(1910, 2619, 2108, 2854)]"
1.2.826.0.1.3680043.8.498.10307501819136629122998475441530240412.dcm.png,"[(417, 1126, 1268, 1960)]"
1.2.826.0.1.3680043.8.498.10311652439931836523066929486881470878.dcm.png,"[(412, 2319, 730, 2628)]"
1.2.826.0.1.3680043.8.498.10317169652042572041565797231028688156.dcm.png,"[(289, 1297, 743, 1775)]"
1.2.826.0.1.3680043.8.498.10324835966862064622876323623624946678.dcm.png,"[(426, 1828, 762, 2228)]"
1.2.826.0.1.3680043.8.498.10329095002929302124169597658184784614.dcm.png,"[(254, 1461, 498, 1715)]"
1.2.826.0.1.3680043.8.498.10329239111256745741385506608970025289.dcm.png,"[(524, 1563, 702, 1725)]"
1.2.826.0.1.3680043.8.498.10330348618631104204291416421867340061.dcm.png,"[(72, 1638, 385, 2026)]"
1.2.826.0.1.3680043.8.498.10332699199991372465678334074302846971.dcm.png,"[(1081, 1631, 1614, 2065)]"
1.2.826.0.1.3680043.8.498.10336331777803916608086715222512445596.dcm.png,"[(69, 1179, 448, 1567)]"
1.2.826.0.1.3680043.8.498.10337158737058215845579147059283585014.dcm.png,"[(366, 767, 1181, 1597)]"
1.2.826.0.1.3680043.8.498.10339609468081123179784630193500663042.dcm.png,"[(1821, 2221, 2009, 2425)]"
1.2.826.0.1.3680043.8.498.10340129992867687019961284726878689094.dcm.png,"[(236, 2151, 545, 2453)]"
1.2.826.0.1.3680043.8.498.10343913758049495639661135389907048549.dcm.png,"[(134, 1184, 433, 1474)]"
1.2.826.0.1.3680043.8.498.10344131709635179632792910201146654680.dcm.png,"[(66, 1546, 365, 1904)]"
1.2.826.0.1.3680043.8.498.10347603174119591508515763882740188356.dcm.png,"[(542, 2064, 1107, 2530)]"
1.2.826.0.1.3680043.8.498.10357867276762013757587259159267637123.dcm.png,"[(623, 2222, 856, 2404)]"
1.2.826.0.1.3680043.8.498.10359265475442551103238955048571234011.dcm.png,"[(5, 1992, 232, 2361)]"
1.2.826.0.1.3680043.8.498.10360005994608187047226819574631331005.dcm.png,"[(827, 2215, 1146, 2640)]"
1.2.826.0.1.3680043.8.498.10360675562307480757467724262477075928.dcm.png,"[(691, 2033, 936, 2286)]"
1.2.826.0.1.3680043.8.498.10361445041785813626694560902221225540.dcm.png,"[(278, 609, 517, 845)]"
1.2.826.0.1.3680043.8.498.10362294456098826747188183927703514852.dcm.png,"[(771, 1803, 1263, 2307)]"
1.2.826.0.1.3680043.8.498.10364913843392495331275535529321400109.dcm.png,"[(719, 2670, 964, 2961)]"
1.2.826.0.1.3680043.8.498.10375515958439713290602638356763265566.dcm.png,"[(83, 2037, 439, 2435)]"
1.2.826.0.1.3680043.8.498.10375825290365524044513742649075209248.dcm.png,"[(1446, 2308, 1724, 2625)]"
1.2.826.0.1.3680043.8.498.10380631325515192889144550555410252137.dcm.png,"[(0, 1134, 495, 1913), (53, 1909, 545, 2431)]"
1.2.826.0.1.3680043.8.498.10384044261621901797990304135479725065.dcm.png,"[(1, 1840, 213, 2251)]"
1.2.826.0.1.3680043.8.498.10384429385500893128212968434207477471.dcm.png,"[(666, 2150, 1393, 2754)]"
1.2.826.0.1.3680043.8.498.10384820753328073518649401188603358122.dcm.png,"[(210, 736, 699, 1073)]"
1.2.826.0.1.3680043.8.498.10386359763311508798598822415280081813.dcm.png,"[(720, 1118, 1042, 1422)]"
1.2.826.0.1.3680043.8.498.10387963550057211899274788144294861328.dcm.png,"[(116, 1388, 440, 1790)]"
1.2.826.0.1.3680043.8.498.10391145277703197213511541658099835354.dcm.png,"[(256, 1534, 510, 1871)]"
1.2.826.0.1.3680043.8.498.10399104719067106243028580826965238629.dcm.png,"[(699, 2056, 984, 2395)]"
1.2.826.0.1.3680043.8.498.10399744279110200955660017617723705659.dcm.png,"[(747, 1692, 944, 1792)]"
1.2.826.0.1.3680043.8.498.10401972032039037911062361984601712765.dcm.png,"[(529, 1476, 867, 2027)]"
1.2.826.0.1.3680043.8.498.10402197030610592812806505956150572882.dcm.png,"[(318, 518, 1235, 1229)]"
1.2.826.0.1.3680043.8.498.10402472578892547757149878748361129728.dcm.png,"[(704, 1371, 1084, 1685)]"
1.2.826.0.1.3680043.8.498.10403575986829161420353215123828039217.dcm.png,"[(778, 1739, 934, 1922)]"
1.2.826.0.1.3680043.8.498.10405139382235376987163943117840131983.dcm.png,"[(4, 1220, 514, 1678)]"
1.2.826.0.1.3680043.8.498.10406808540648398353209804508296316285.dcm.png,"[(794, 1701, 1181, 1925)]"
1.2.826.0.1.3680043.8.498.10408144776290595695777025285032579870.dcm.png,"[(1296, 1982, 1756, 2450)]"
1.2.826.0.1.3680043.8.498.10409554549937656764659332915778029126.dcm.png,"[(810, 2258, 1181, 2613)]"
1.2.826.0.1.3680043.8.498.10412065568841172807233989345661499927.dcm.png,"[(340, 2151, 798, 2548)]"
1.2.826.0.1.3680043.8.498.10413092363866761735651644703372683755.dcm.png,"[(534, 1356, 1268, 1751)]"
1.2.826.0.1.3680043.8.498.10422472761602815984646182243438436830.dcm.png,"[(674, 1296, 896, 1485)]"
1.2.826.0.1.3680043.8.498.10422814819844657532523008443874499994.dcm.png,"[(761, 1456, 1062, 1736)]"
1.2.826.0.1.3680043.8.498.10423132731018369563889552620849903845.dcm.png,"[(314, 1325, 747, 1637)]"
1.2.826.0.1.3680043.8.498.10424549382695336505795122311238108094.dcm.png,[]
1.2.826.0.1.3680043.8.498.10425839529480393815918386594110143890.dcm.png,"[(38, 1249, 228, 1423)]"
1.2.826.0.1.3680043.8.498.10428708800040527523199289370523327003.dcm.png,"[(44, 1417, 310, 1615)]"
1.2.826.0.1.3680043.8.498.10436158874016140040221999455735729107.dcm.png,"[(0, 1481, 163, 1694)]"
1.2.826.0.1.3680043.8.498.10438136439232587583458803660566105739.dcm.png,"[(826, 1481, 1074, 1720)]"
1.2.826.0.1.3680043.8.498.10440191517191483875787973031416364529.dcm.png,"[(218, 1599, 949, 2577)]"
1.2.826.0.1.3680043.8.498.10440305387326688766945054124075844951.dcm.png,"[(1541, 1871, 1845, 2148)]"
1.2.826.0.1.3680043.8.498.10442392662408876725389096572622256749.dcm.png,"[(1064, 1398, 1392, 1602), (426, 1412, 847, 1683), (621, 1587, 1190, 2073)]"
1.2.826.0.1.3680043.8.498.10445673987602079586007324833613590132.dcm.png,"[(1, 1859, 215, 2365)]"
1.2.826.0.1.3680043.8.498.10446586557034758814142642980691267485.dcm.png,"[(971, 1256, 1954, 2206)]"
1.2.826.0.1.3680043.8.498.10446634656837196671666654758480029571.dcm.png,"[(232, 1469, 686, 1897)]"
1.2.826.0.1.3680043.8.498.10447983498163712497770213304283360970.dcm.png,"[(1061, 1419, 1406, 1776)]"
1.2.826.0.1.3680043.8.498.10448625794995054458201272179861276495.dcm.png,"[(240, 676, 782, 1301), (667, 1254, 1198, 1776)]"
1.2.826.0.1.3680043.8.498.10449603616622428040769568965691681314.dcm.png,"[(749, 1116, 973, 1410)]"
1.2.826.0.1.3680043.8.498.10451549420745792433793451130107859225.dcm.png,"[(136, 2209, 617, 2507)]"
1.2.826.0.1.3680043.8.498.10456573824919263518786540997585240395.dcm.png,"[(0, 1352, 233, 1653)]"
1.2.826.0.1.3680043.8.498.10458059851053438375881076119879906088.dcm.png,"[(1237, 1497, 1739, 2012)]"
1.2.826.0.1.3680043.8.498.10458495141100314913850475293561192616.dcm.png,"[(955, 1144, 1160, 1393)]"
1.2.826.0.1.3680043.8.498.10458685602535122751116694839457620509.dcm.png,"[(54, 1528, 198, 1710)]"
1.2.826.0.1.3680043.8.498.10462793430242781252388646967771392209.dcm.png,"[(626, 2695, 917, 2848)]"
1.2.826.0.1.3680043.8.498.10467312824099205846853477034965199579.dcm.png,"[(46, 775, 477, 1260)]"
1.2.826.0.1.3680043.8.498.10468174262689445108165204661714411430.dcm.png,"[(89, 949, 511, 1393)]"
1.2.826.0.1.3680043.8.498.10469596742964165276015077474466212290.dcm.png,"[(727, 1181, 1491, 1858)]"
1.2.826.0.1.3680043.8.498.10470974403473885699822027634040656327.dcm.png,"[(175, 1302, 515, 1630)]"
1.2.826.0.1.3680043.8.498.10471900666426796979728300621241306520.dcm.png,"[(172, 1023, 584, 1415)]"
1.2.826.0.1.3680043.8.498.10474972003552537533471393129757272897.dcm.png,"[(922, 2688, 1304, 3028)]"
1.2.826.0.1.3680043.8.498.10476424254236507082451271891926220502.dcm.png,"[(97, 977, 624, 1488)]"
1.2.826.0.1.3680043.8.498.10483848903219475950616810525260428881.dcm.png,"[(734, 1790, 1159, 2248)]"
1.2.826.0.1.3680043.8.498.10485709467465532988722268758516061813.dcm.png,"[(0, 1291, 404, 1698)]"
1.2.826.0.1.3680043.8.498.10492036271871186533684837963393208178.dcm.png,"[(12, 484, 152, 616)]"
1.2.826.0.1.3680043.8.498.10495918027181732044558965851114608409.dcm.png,"[(39, 1410, 383, 1576)]"
1.2.826.0.1.3680043.8.498.10496131801997201421482237664343170216.dcm.png,"[(765, 1699, 869, 1801)]"
1.2.826.0.1.3680043.8.498.10497029245771923000743094784521733501.dcm.png,"[(426, 2263, 840, 2651)]"
1.2.826.0.1.3680043.8.498.10504960055778164922968375334525903466.dcm.png,"[(149, 299, 1022, 1405)]"
1.2.826.0.1.3680043.8.498.10506597348913930148565599640123769003.dcm.png,"[(0, 814, 569, 1896)]"
1.2.826.0.1.3680043.8.498.10507172304715578486137584651603052460.dcm.png,"[(157, 1316, 654, 2032)]"
1.2.826.0.1.3680043.8.498.10507970180245692291665203975325488540.dcm.png,"[(1125, 1239, 1336, 1525)]"
1.2.826.0.1.3680043.8.498.10517968936914002699126190387996980481.dcm.png,"[(732, 1786, 1173, 2113)]"
1.2.826.0.1.3680043.8.498.10523197254033974877511864368539271700.dcm.png,"[(60, 2244, 545, 2642)]"
1.2.826.0.1.3680043.8.498.10525352209043018647254260761194335305.dcm.png,"[(1858, 1181, 2375, 1716)]"
1.2.826.0.1.3680043.8.498.10528824570324591739215871730298586508.dcm.png,"[(493, 1209, 689, 1354)]"
1.2.826.0.1.3680043.8.498.10531655096596512560533962141095623686.dcm.png,"[(2, 2510, 299, 2841)]"
1.2.826.0.1.3680043.8.498.10533508415836383193537879414659582521.dcm.png,"[(757, 2043, 1111, 2408), (345, 2705, 654, 2943)]"
1.2.826.0.1.3680043.8.498.10534145618746369599820099142860064329.dcm.png,"[(484, 921, 1037, 1416)]"
1.2.826.0.1.3680043.8.498.10535583677205907480444296294247021203.dcm.png,"[(44, 1049, 238, 1227)]"
1.2.826.0.1.3680043.8.498.10539602165536924365135288754930229133.dcm.png,"[(362, 1745, 786, 2172)]"
1.2.826.0.1.3680043.8.498.10541246512141699120795782307767309054.dcm.png,"[(447, 792, 1264, 1468)]"
